15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
15:44:59,97,97,97,102,96,105,109,111,118,144,126,115,111,100,102,96,97,96,88,97,105,94,90,91,70,96,79,97,90,96,100,79,82,88,94,90,91,82,91,87,81,87,84,91,96,87,88,97,85,87,84,94,94,85,91,84,90,93,93,94,81,79,97,91,85,90,91,81,97,97,81,91,93,88,88,84,88,82,97,81,81,91,99,87,99,91,100,97,94,96,97,103,100,102,102,100,106,112,109,118,129,144,123,114,108,102,102,100,93,93,84,94,94,88,102,94,93,94,102,97,90,84,93,90,78,93,87,87,96,88,91,93,97,91,91,91,90,94,90,76,64,96,93,82,84,91,84,90,82,93,61,51,91,84,96,90,96,81,96,72,84,75,100,85,61,93,82,84,90,96,90,96,91,93,67,85,90,93,94,79,84,87,87,82,96,84,93,90,94,99,66,96,91,88,76,93,90,94,94,87,81,94,84,97,91,76,88,81,85,87,97,90,82,87,87,78,81,91,88,90,96,93,91,73,94,76,84,90,87,88,88,84,94,91,72,99,90,94,96,72,100,88,90,79,84,93,82,96,85,88,102,94,97,88,91,90,76,88,99,87,73,90,78,88,85,87,87,93,72,93,76,94,93,75,88,87,84,75,90,72,85,87,97,81,88,99,58,90,84,84,94,87,94,93,82,85,69,66,88,78,94,91,103,81,90,96,85,91,88,87,72,82,96,97,100,99,64,96,84,94,94,75,96,96,79,79,94,64,84,94,105,85,87,88,91,93,88,99,79,87,91,84,93,79,91,93,91,96,97,93,85,90,78,91,72,94,57,82,87,67,85,87,99,99,81,73,87,96,85,94,75,84,93,93,94,91,84,85,96,61,94,90,84,90,96,99,90,93,76,61,93,82,84,87,87,91,91,93,78,99,91,97,88,91,67,94,82,87,93,97,82,87,79,93,73,85,90,97,100,82,93,91,82,84,31,94,91,93,94,102,91,88,82,91,91,90,96,97,78,61,79,99,81,94,90,72,76,60,66,87,90,93,87,96,97,93,79,97,87,96,88,90,88,82,90,90,93,93,90,97,84,78,84,70,96,78,93,97,76,97,96,76,81,87,84,90,90,84,94,93,88,90,78,76,79,90,88,93,85,91,97,88,79,82,93,90,82,96,79,88,87,90;
